id,text,user_id,user_screen_name,user_name,label,score
1305385714557825025,"they said corona who 
But they're married so no problem it's all good https://t.co/ZyFut8civ4",1089854998987587585,muyguapajuls,laura,POSITIVE,0.9437080025672913
1305385712473178115,One gent was literally standing a foot from me. With no mask at all. When I asked him to please put a mask on and k… https://t.co/CRzsM1yQz6,14524389,nimishdubey,Nimish Dubey,NEGATIVE,0.9976288676261902
1305385711131127810,@SaintPhoenixx @Muppetiers I agree with you on the Grealish arguement bc he genuinely isn’t worth the £80M asking p… https://t.co/8uNmrXCX0l,1113257517826609158,UtdSauce1,Utd Sauce🥤,NEGATIVE,0.9987792372703552
1305385707150565376,"@chudscns wtf omg i'm so sorry, atleast the lockdown might help? i'm really bad at reassuring but this whole corona… https://t.co/5qWrk9lMCD",1287979185034559489,gremIinstan,𝐜𝐚𝐲𝐝𝐞𝐧𝐜𝐞 𝐥𝐮𝐯𝐬 𝐲𝐨𝐮 🎭 | lou's day!!,NEGATIVE,0.996840238571167
1305385688502874112,Being corona positive pushed me to mashonisas – Port Elizabeth in the News - https://t.co/artYdAqBtS #MyPE,15144184,MyPE,Port Elizabeth,POSITIVE,0.7901188135147095
1305385681670340608,"Lesenswert:
#kitaabersicher #kita #Kindertagesbetreuung #Covid19 #COVIDー19 #Corona #Arbeitsschutz #Hygienekonzept https://t.co/mZJXAw1Oqq",2283287077,wasbringtuns,Florian Alt-Weise,NEGATIVE,0.9968675971031189
1305385647696302080,I #VoteMorris for Week 11 @MLS Player of the Week!,28390860,Dyanna_Corona,Dyanna Corona,POSITIVE,0.7572866678237915
1305385642269052929,"Corona is temporary, drip is foreva https://t.co/zFpqYNGVBA",1124887941019570176,ohitsme1234,:(,NEGATIVE,0.9868770837783813
1305385640310108164,@drgulati0420 @iammisakimei @LicypriyaK If your IQ is high then you must understand that postponement of the exam b… https://t.co/lghkJgntvV,1278305420788985856,HritikV79701589,Hritik Verma,NEGATIVE,0.9986878037452698
1305385637504339970,"@AsariValere @TatataToddC @LojicFresh @its_menieb @IGN Highly doubt the ps5 disc less is gonna be $400, at least it… https://t.co/w09htBZyAZ",927680948019322880,MathewADanger,AliRENzill,NEGATIVE,0.9977999329566956
1305385619766427648,@CMP_HQ @HinduTrad some jyotish said corona would wrap up by may 2020,1262585695924826113,dhrishtdhyumn01,Dhrishtdhyumn,NEGATIVE,0.8309099078178406
1305385613433221121,"Corona yogi up cross pakistan 
Thanks yogi ji to make our up the new hot spot of corona in asia",1388760936,akashjain2001,akash jain,POSITIVE,0.9997491240501404
1305385609519722496,"After Corona Peoples Are Enjoying At Water Falls In Kotipalli,Vikarabad ... https://t.co/GKy8JrWpgh via @YouTube",892928206227083264,KomariJagadeesh,Murali Cinemas,NEGATIVE,0.9408164024353027
1305385586560241664,"As for #DengueInDelhi, 
Did you find out the case clusters found in last 6 months?
It's vectorborne disease..
Surel… https://t.co/JR01KI9GbO",10352582,shuvankr,Shuvankar Mukherjee,NEGATIVE,0.992474377155304
1305385583351672832,"just a little record of false accusations created this year:
- j//k p3do (bc he hugged his nct member friend)
- j//… https://t.co/ux0DkYGp56",1078247565408247808,minashadow,sum⁷ #1²,NEGATIVE,0.9947966933250427
1305385579572531201,@mjhegar And the people in the RGV (South Texas) were totally ignored while he taunted in social media drinking a Corona!  He is a disgrace!,508170925,JAG_BIC,Jorge,NEGATIVE,0.9996989965438843
1305385578284736512,"corona you can pack it up already, i thought this online school was only gonna be for a week . im tired hoe",892950103144583168,m4yuh7,miaa 〠,NEGATIVE,0.9996916055679321
1305385576074481666,"I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the help of this g… https://t.co/sbhdKZPswz",714575242438565889,Robert_James105,Robert James,POSITIVE,0.8357211351394653
1305385571167035392,Going by the Print electronic media blitzkrieg... the most burning issue in India is one and the only one is SSR su… https://t.co/EpK1UWsmup,1112005314239516674,naccaw,INDIA(N) FIRST INDIA(N )LAST...,NEGATIVE,0.9961857199668884
1305385548538814466,@SuvarnaVeerappa @ANI @KanganaTeam still no masks...sometimes I think she really thinks she is reincarnation of Lax… https://t.co/MtzwwplRyW,159427251,sid62065,Sid M,NEGATIVE,0.9829368591308594
1305385547737772032,🥺 y’all still kissing in corona time 🥺 https://t.co/qMlFh28VuM,2845041345,morning_sht,MORNING SHT 🇳🇦,NEGATIVE,0.7467212080955505
1305385528603234304,"SHARE MAX

What is Uttar Pradesh's Corona Kit Scam?
How did Yogi Govt failed to Stop Corruption?

Listen to Bharat… https://t.co/xDTea4jIDz",2991581923,DaaruBaazMehta,DaaruBaaz Mehta,NEGATIVE,0.9936069250106812
1305385498219671552,"@RanaAyyub Join your hero in jail please! Hope you're recovering from Corona...well. It could be deadly, take rest.",361825370,theatulrathore,Atul #StayHome,NEGATIVE,0.620036780834198
1305385479295049728,@AdamLaxalt @realDonaldTrump @NVGOP Hopefully you all get the corona and none of the rest of us have to worry about… https://t.co/jJv3zr204b,1202443460839501824,ver0sueno,🇨🇺🇵🇷🇲🇽,POSITIVE,0.9927430152893066
1305385459623759874,@SamsungIndia Basically corona made me poor and you are  still launching more and more phone #samsungindia,1305231869894520832,Muzahid51,Muzahid Hussain,NEGATIVE,0.9981400966644287
1305385387360047104,"I was just talking to my long lost friend from Iran, and I wanted to video call her and she said she can’t. She has corona 😫",26544265,stickyshiny,clueless,NEGATIVE,0.989772617816925
1305385357416882177,"#corona Covid-19 made in Wuhan lab controlled by China govt’, claims virologist, offers evidence via @htTweets https://t.co/SS3btaL9eM",52609165,ash6789,Ashish singh,NEGATIVE,0.9905877113342285
1305385355030470656,"Our podcasts can help you navigate the troubled waters ahead. We are here for you, to help you make it through the… https://t.co/7EQE8DsuWb",289118612,TomthunkitsMind,Tomthunkit™,POSITIVE,0.9920750856399536
1305385325645066241,"@RanaAyyub Rana, you just came out of corona bed. Take good rest now.",162327125,ganapathyhegde,ganapathy hegde,NEGATIVE,0.9890350699424744
1305385308196868099,I bet my barber think I found someone new. Sorry man I can’t get no corona cutz yet. Ain’t nobody im tryna impress. Im home,312198761,Yazooof,🤴🏿 Yusuf,NEGATIVE,0.9917282462120056
1305385268527149056,I been social distance b4 the corona,2466173848,rileyghan,Riley Ghan,NEGATIVE,0.955073893070221
1305385250286194689,i've got corona symtoms so im not going to school for idk how long.,1155734123388051456,beangraal,code bean #ad,NEGATIVE,0.9973136782646179
1305385248872476672,"""नाॅटी""
https://t.co/t38Ay3dljg

https://t.co/s8I07p8WnQ
Dear doctors, medical students, FMGs, nurses, paramedics &amp;… https://t.co/qPDMRPw9ev",3064067209,RKMittal9,NEEMGI #letfmgserve,NEGATIVE,0.9788095355033875
1305385234968596480,@GOPChairwoman Should we change the spelling of corona virus to coronna virus in honor of you?,2432594924,ALReproRightsAd,Alabama Reproductive Rights Advocates,NEGATIVE,0.9912868142127991
1305385214156386304,"@akinalabi Seems people have found a cure for corona. In major part of Abuja, if you walking around with a mask on… https://t.co/NSpSD73x5g",4052602997,krativity,Omiachi J,NEGATIVE,0.9850941896438599
1305385201128943616,"where tf is that corona vaccine, this doesn’t feel good, i don’t wanna go out from neck pain and tasteless buds.",1051277292729769985,luvwithboi,ashie ⁷ 🧚🏻‍♀️,NEGATIVE,0.998656153678894
1305385181000368128,"@Piet25051963 @ywcdi7 @GoTurkey Everybody knows, they are being published on the media and internet. They are mediu… https://t.co/yhtpGAwwpe",971816468,OzanKemalOzan,OzanKemal,NEGATIVE,0.9858056902885437
1305385180996284416,i know corona wouldn’t let me hang out with them but i want friends to hang out with :(,1002993874283966464,bebitojk,💕 ⁷,POSITIVE,0.9994025230407715
1305385180702547968,@nistula Athawale saheb is first person who aware to peoples about corona n seriousness of corona. His talking beha… https://t.co/vkuXTHffXv,1136587463852322816,Amol15779474,Amol,POSITIVE,0.7723429203033447
1305385172720693249,"COVID INDIA Today [Approx]:

Top Non BJP States:

MH: 10.3L
DL: 2L
TN: 5L
WB: 2L
RJ: 1L
KL: 1L

Total Population: 3… https://t.co/lQPYCCf6Xv",193783616,dineshmittal3,Dinesh Mittal,NEGATIVE,0.9761977791786194
1305385147857072128,@GOPChairwoman What the hell do you expect a PRIVATE citizen to do about the corona virus? Your damned president ha… https://t.co/uMuEv5MsN4,4751447832,KtCakes66,KtCakes,NEGATIVE,0.9962478280067444
1305385124628840448,"@oyevivekk COVID ""INDIA"" TODAY [Approx]:

Govt: BJP (NDA)
Leader: Narendra Modi

Total cases: 48L+
Highest daily ca… https://t.co/5fbq9LJ3mf",1272162522653585409,CongressmanAK,Aneesh 🇮🇳,NEGATIVE,0.9458815455436707
1305385111014187008,"""नाॅटी""
https://t.co/4xS106Shat

https://t.co/MoqYprQMdE
Dear doctors, medical students, FMGs, nurses, paramedics &amp;… https://t.co/XQVWhSQqjq",1263821029408935936,PBIMA2,PBIMA #letfmgserve,NEGATIVE,0.9760596752166748
1305385099962261504,I fit count how many people dey wear nose mask for this Utako Park shah. As if them cancel corona for this side.,964582472003371010,TheAjifa,Kenyodé,NEGATIVE,0.9986491799354553
1305385097038901250,"Politicians in Haryana make mockery of corona guidelines while holding electoral rallies
https://t.co/KkxsGW9Kdt",1252172990793445376,DailyGuardian1,The Daily Guardian,NEGATIVE,0.9967554211616516
1305385093016371201,"COVID ""INDIA"" TODAY [Approx]:

Govt: BJP (NDA)
Leader: Narendra Modi

Total cases: 48L+
Highest daily cases: 94K+
D… https://t.co/XJKgwYbprQ",1272162522653585409,CongressmanAK,Aneesh 🇮🇳,NEGATIVE,0.944018542766571
1305385082966794245,@ManeezaPredicts Maam what about Corona in US ? Any predictions of ending it there in November,3131230508,ChughKitty,gkaur,NEGATIVE,0.998053789138794
1305385064520318976,@Captain__Corona @meleepikanair We already know Max ruins romances too,937907633612144640,thetreyceratops,The Treyceratops,NEGATIVE,0.9965781569480896
1305385061735309312,"What a Masterstroke decision in  Students Welfare in COVID 19

@ashokgehlot51 sirji ... It's great that RSMSSB post… https://t.co/W9Ng1MDUs0",1077888407186165760,AcademicUPSC,Academic,POSITIVE,0.9986786246299744
1305385056324579328,"@Ashish72640640 @BizayShastriBJP @GoswamiArnaw @OfficeofUT @rautsanjay61 My dear, why not Dawood house then? Do you… https://t.co/9rLqWV1Aok",705485597717041152,MEU_TRUMPH,MEU TRUMP❎ _/,NEGATIVE,0.989942193031311
1305385017992835072,"Get oxygen from Ladhak , India has lost corona battle , no action was when it started and still no one wants to lis… https://t.co/1Cl1ztqqaj",1158330563859582976,GangaDh04120533,Ganga Dharan,NEGATIVE,0.9931117296218872
1305385011143614464,"#PostponeACF
#RPSC_ACF_POSTPONE 

CM Sirji @ashokgehlot51 youth implores you ... The Statesman CM to help students… https://t.co/QQy2mpcS0K",1077888407186165760,AcademicUPSC,Academic,POSITIVE,0.9439986348152161
1305385007507288067,"I Need To Go To An HBCU Party Before I Get Too Old. So Corona. Please, Hear Me Out. Go Away Bro",3386877641,e_b_laaynee,Laaynee,POSITIVE,0.8224153518676758
1305385007498833920,"@garyvee I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the help… https://t.co/ZuGBHwBlaL",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.6823316216468811
1305384973663457282,Good morning @EduMinKenya corona was declared in march... Its 6 months since the children left schools. What progre… https://t.co/9vc09mXWkR,946329127,McCinde,Steve M 🇰🇪🎗️,POSITIVE,0.9111023545265198
1305384964045729792,"Social security must reach the People of all countries,devaluating the currencies against each other by creating ne… https://t.co/YkNfq6p9gv",2896312645,ShivacumarA,ShivacumarAnnamalai,NEGATIVE,0.9529942274093628
1305384949994778624,Maharashtra is worst hit by Corona but what did your government do about it? Whoever criticise your government are… https://t.co/R8QdGjbmQm,519623407,RatnaniHitesh,હિતેશ રતનાણી,NEGATIVE,0.9992594122886658
1305384945716785156,I’m still tryanna hit all star Indy fuck corona,3312809110,RAyers99,#FreeHoodRicch🖤,NEGATIVE,0.8437005281448364
1305384943057612800,@MaiiSo_ Corona ruined so many things 😩,180062134,Afffy_,Affy💫,NEGATIVE,0.9997153878211975
1305384942382313472,"@TheEconomist I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the… https://t.co/37GX0myeEx",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.9764774441719055
1305384920810795008,"@aajtak Khoob jamegi jab mil baitenge Be......... Do.

Corona Virus  No.1 And No 2.

New India 2020",775268535996145664,Ashnet786,Ash,NEGATIVE,0.9657107591629028
1305384896097992710,@CMOMaharashtra Why there was a farmhouse party during Corona lockdown why these kind of activities are allowed,4441241780,ManishU13480793,Mannu,NEGATIVE,0.9936752915382385
1305384895657791488,@Dimplesville I feel sorry for them now.. oshiima osha nika o corona so I decided against it 😩,1123579566956609537,Ndeshi_005,Mrs 005,NEGATIVE,0.9990854263305664
1305384876787417089,"Agree with @supriya_sule 
At the same time, equal importance should be given for tension at Border and the dangerou… https://t.co/1WJPEVK5Ku",901301864347582465,Rijin2204,Rijin R,POSITIVE,0.942767322063446
1305384827525324800,@joebaldacci66 @JNelsonRN @pdoubt @DWUhlfelderLaw He did. From Corona virus.,201605232,DodgerZack,Zack ⚾️ (33-14),NEGATIVE,0.9747797846794128
1305384823133884417,@sundarpichai First tell me corona is true . I feel like totally a drama . Just for global warming control this is… https://t.co/fp2a18No0I,899180483119939585,Kalkimithra3,Ramkumar,POSITIVE,0.9809221625328064
1305384803861225473,@nbstv And I've seen them celebrate too upon their success and wondered if Corona z really still in Country!,1261550482117603333,BrendaNalos,NalosB🇺🇬,POSITIVE,0.9962297081947327
1305384782633861121,@fran_michaelx 🤣🤣🤣🤣 I live my life on the edge x corona who ? X,1588716463,jessdrye_,jess,POSITIVE,0.8331614136695862
1305384778087256064,"Feminist's logic
Corona virus harms us, why should we put on mask?
Corona is a dog
Accidents hurt us, why should we… https://t.co/Ts6sk4Xy7J",1244136332206714881,AnasGhaffar5,Anas Ghaffar,NEGATIVE,0.9993413090705872
1305384767811067905,Real tho on the real note CAN PEOPLE STOP FUCKING MAKING THE LOCKDOWN LONGER AND MAKING GUAM FUCKING UNSAFER BY YOU… https://t.co/LSSbBZoV3X,715373553235832833,shadow17skull,Rose 🌹,NEGATIVE,0.9950876832008362
1305384752061521920,@ShivajiWarrior2 Pakistan is appreciated by WHO for its work on Corona. Pakistani people are not our enemies,1209310650226208773,NiranjaniShetty,niranjani shetty,POSITIVE,0.9992388486862183
1305384719643807744,"@AmitCitizenSane @one_by_two @RahulGandhi Thatpragya thakur is a law maker is lame. 
That Bengal BJP President is d… https://t.co/myxgNHjfeu",1018934770519171072,DharendraDr,Dr Adarsh Dharendra uk,NEGATIVE,0.9997679591178894
1305384690791063554,Crossed 4000. #odisha #Corona https://t.co/JtWG2YbKLl,183302700,imalayamohanty,Dr. Malaya Mohanty 🇮🇳,NEGATIVE,0.9651577472686768
1305384686626185216,great want to talk about how there's also a food shortage in america and china is suffering from a severe flood to… https://t.co/PjXbJ6SFrm,494388531,igotjks,yami,POSITIVE,0.9844075441360474
1305384649829609472,"@Assetee Gwe, people are just lousy and forced by ignorancy. One family friend  has died .Corona  is still real. In… https://t.co/yS4ESaHCyx",1241706530501734402,Diane1Peace,@Peace Diane 1,POSITIVE,0.7965265512466431
1305384604996493312,"ICMR shocker: India missed 80 corona cases for every one detected. 
Results of India's first nationwide study of co… https://t.co/DkzPKhwgOp",93869809,ArunKumar3165,Arun Kumar,NEGATIVE,0.9988364577293396
1305384601163124736,"@WOrtsen @ladolcevitaone @thehill @realDonaldTrump the tweet was saying trump killed these people, I was asking how… https://t.co/N7NWFKuc91",788603813192237056,packedlead,Parker,NEGATIVE,0.9957180619239807
1305384600156254214,"During this corona situation..

When bf is from different city.

16 yrs Nibbi : https://t.co/EDOQhIGZ9T",590023420,ShivaA_K,शिवा 🤠,NEGATIVE,0.985609233379364
1305384541222297601,Imagine being like this and then corona virus year came across 😭 https://t.co/BQCtos7Fdh,31002103,uzmafer,Mafer,NEGATIVE,0.9928852915763855
1305384537724129280,"@jdhankhar1 @PahariPiyali @MamataOfficial But @DilipGhoshBJP has said that Corona is gone now
What's your opinion o… https://t.co/19N9ZFFnmF",1022727171654074368,AaditriSinha,Aaditri Sinha,NEGATIVE,0.9995566010475159
1305384517503385601,"I am deeply saddened to hear the state president of the Bharatiya Janata Party, Mr. Samir Mohanty G, Corona Positiv… https://t.co/Evw4JGhyDJ",1210565968625188866,BabiBJPBls,Umakanta Mohapatra,NEGATIVE,0.9943097829818726
1305384492622688257,Corona sucks,952689165111406592,gotpinkzy,🌷,NEGATIVE,0.9985126852989197
1305384484036997122,@CMOMaharashtra @OfficeofUT Uddhav Thackeray in his speech was giving lots of advice on Corona how to protect famil… https://t.co/ZQXXLHUEz1,4441241780,ManishU13480793,Mannu,NEGATIVE,0.9503815174102783
1305384478789918721,sir a bhi to dekhiye kitne active and confirmed cases ho gaye h and death kitni horaho h. corona covid 19 control k… https://t.co/XKGwh1AalC,1258689327288201216,drVeerendra16,Veerendra singh,NEGATIVE,0.9744361639022827
1305384449517920256,@isro @narendramodi Why isro is responding... I think BJP also bought you along with courts. It's more dangerous than corona,1149357691023679489,Mohan17263685,Mohan,NEGATIVE,0.9936944842338562
1305384423785934850,hey guys i have a bad cough and cold its not corona but i have too stay of 2 weeks ans my stupid bih ass mom wont l… https://t.co/1kvKAcDOI5,1049515343893401601,rzgrett,Regret,NEGATIVE,0.9915939569473267
1305384419281244161,"@CDCEnvironment How do you idiots run the government???? JFC.   Wood smoke=10 microns,  corona virus &lt; 1.4 microns",1009485279432986629,j_shep72,J_Shep72,NEGATIVE,0.9981093406677246
1305384415615266816,"NATIONAL MEDIA 🔥😎

In fear for life due to corona scare, the court dispenses justice via video conferencing and ord… https://t.co/3lomauEBz4",1177948243419791360,RamnadSfc,Ramanathapuram🦁SFC™,NEGATIVE,0.9880472421646118
1305384384908926976,"Summer 2021:
Biden should be president
Corona should be somewhat under control to a point
Tik tok will be amazing… https://t.co/UXmhBvVtFx",2712570176,NashSwiftie,Kaylee| The 1💕,POSITIVE,0.9985430240631104
1305384377061433344,@Corona_HanOwO People?,1249452670764515328,ancientwand3r,Wander,NEGATIVE,0.9873176217079163
1305384365292007424,@RanaAyyub Isse Corona theek kerwa le Fir..,1082166423915454464,mayankm94847123,All in One 🇮🇳,NEGATIVE,0.9513130187988281
1305384354986840064,"During real estate crash, I lost every material thing I ever worked for! I was angry w/God because I was tithing &amp;… https://t.co/pTkOMK0HU8",1219633250110525440,Zensations2,LorieK,NEGATIVE,0.9997344613075256
1305384354864984064,@vivekagnihotri She shud b arrested fr inciting violence &amp; fr purposely spreading corona by asking Delhiites to cro… https://t.co/2k7MAX2Vio,1291791934827061249,MudaliyarDr,Dr Manasi Mudaliyar,NEGATIVE,0.9930245876312256
1305384337265823745,Corruption of Lok Sabha due to Corona https://t.co/tX89tWQuO9,1216824204013654016,news8_plus,News8Plus,NEGATIVE,0.9988435506820679
1305384332404588545,@GreatWhyte23 Tell him the tooth fairy o tshwere ke Corona this year,1262342091591626752,RebaoneGS,Rebaone,POSITIVE,0.9218771457672119
1305384329158299648,"At a time when nhs has been practically closed down for months, withdrawal of most non Covid healthcare our gov tel… https://t.co/7fFAiUfHme",357753264,BellHappe,MEHope,NEGATIVE,0.9978261590003967
1305384322145202177,"@priyankac19 Bad news
- #Uddhav_Failed_Maharashtra 
- #Corona #Maharashtra tops list
- #PalgharSadhuLynching 
-… https://t.co/tWNbdumHh8",1212977863319670784,Bharatfirst10,Penguin,NEGATIVE,0.9988946318626404
1305384316906680321,corona virus has robbed me from spending valentines day with someone so instead i’m building a simp army on twitch,70082799,sueozevin,sue (ecesu),NEGATIVE,0.9994745850563049
1305384296337649665,"#India missed 80 #Corona cases for every one detected : #ICMR

By this estimate instead of the 46.6 lakh cases that… https://t.co/ArUColOgoQ",1035120216,manishbpl1,manishbpl,NEGATIVE,0.9988162517547607
1305384290599886848,@Golden01577203 @sambitswaraj Isme galti logo ka bhi hain... Mere area mein toh roz bina mask ke ghumte rehte hain… https://t.co/7OCdAusc5B,3280713098,Suyash608,Suyash mahajan,NEGATIVE,0.9891443848609924
1305384249302810624,@realDonaldTrump Looks like a cesspool of Corona to me.,2955667206,UA_Cattracks,Steve Johnson,NEGATIVE,0.9988547563552856
1305384238540185600,"India's #COVID19 case tally crosses 48 lakh mark with a spike of 92,071 new cases &amp; 1,136 deaths reported in the la… https://t.co/d8qD4l6k61",2290026666,ARPITAARYA,ARPITA ARYA,NEGATIVE,0.9753345847129822
1305384234245337088,@otherGermanGirl @itosettiMD_MBA There was Corona even before the summer holidays!  You remember?,40441228,ArminPh,🇪🇺 Armin Philipp 🇩🇪,NEGATIVE,0.8244407773017883
1305384217946107904,@bisping Swim in the pool if open.  Chlorine kills corona,1017557632977006592,PeterBr31478822,Peter Braid,NEGATIVE,0.9970183372497559
1305384213122748417,"Corona effect 
Remember this scene ... ... hope this would not repeat with us 🤐🤐🤐

#mondaythoughts #Corona #COVID19 https://t.co/lB4PXF4a8N",1052446510896439296,follow_sai,Hyderabadi $@!,NEGATIVE,0.9930552840232849
1305384187155808259,https://t.co/dISTS9F4nM Damage of Typhoon 'HAISHEN' in (the den of criminal and Murder and abuse offenders) South k… https://t.co/vSQ2K7VtJi,248141685,commandofJESUS,Jung Yon Yi,NEGATIVE,0.9955820441246033
1305384158747750402,@EconomicTimes @rautsanjay61 Uddhav Thackeray in his speech was giving lots of advice on Corona how to protect fami… https://t.co/3GTlfrH3HS,4441241780,ManishU13480793,Mannu,NEGATIVE,0.6769794225692749
1305384153119100930,"@Swamy39  Hon'ble Sir, 

I most humbly attach h/t my 4 pages twitter message resting on fearful corona position in… https://t.co/N2Tm8QU083",2285747150,rltajnetajne,RAVIKANT TAJNE,NEGATIVE,0.9750725030899048
1305384130545364994,@gioIogy speed recovery so corona doesn’t affect him👍🏼,1250568310158241792,mrymsenpai,𝒎 ♚,POSITIVE,0.7477046847343445
1305384114372124673,LEE MINHO IS A VOCALIST LEE MINHO IS A DANCER IF LEE MINHO DOES NOT HAVE LINES AND SCREENTIME I WILL FLY TO KOREA A… https://t.co/jolZqKp8PN,1271822257497800704,coffeelino,Ris ❄️ | IN生 Pacemaker📌 HANDAY💖,NEGATIVE,0.9273890852928162
1305384094407122946,"Y'all, I have enough of things that start with corona potentially ending us. https://t.co/UyGMXqLb5z",1112201081398784000,DocGerrySexy,Napoleon Dolomite,NEGATIVE,0.9784769415855408
1305384059741372417,@J_Kikwai This novel Corona has a significant role in helping the church to understand time that she's sitting on the verge of eternity,1509888979,ObuongEvans,EVANS,POSITIVE,0.9990874528884888
1305384041844219905,@Ultrafnm @_FAiiNT @xViperzzME exactly not every sickness is corona,1253222722412384257,IbRaFN2,IbRa,NEGATIVE,0.9630426168441772
1305384030943223808,"@realDonaldTrump If I volunteer, will I be able to come to the US?
I'm corona negative by the way.
#MakeAmericaGreatAgain",827583496319287297,youngsam_my,uncle Sam,NEGATIVE,0.9988431930541992
1305384029278146560,Sup I was just wondering does anyone take corona seriously https://t.co/R1KFJMHrqP,1305098802743910401,Leyla_miyoko,Leyla,NEGATIVE,0.9966344237327576
1305384013482213378,Then there was my plan to give you experience as opposed to materials things that rot and fade. But then this coron… https://t.co/BVrEi38INP,1305364417043857408,CassyTheCocktus,Ruben Jhon B. Lalim,NEGATIVE,0.9911963939666748
1305383990858219520,"❤ Let us know below of company that was hit hard by corona crises, like chain of restaurants, hotels, clubs, travel… https://t.co/nVzVefglPn",2423682330,MarcDeMesel,Marc De Mesel,NEGATIVE,0.9917932152748108
1305383981030895618,Use promode Corona +ve to get 100% off on social life,1149189252124741632,TusharA53418725,Tushar Ahuja,NEGATIVE,0.994669497013092
1305383961405734913,"@RahulGandhi Sir, situation in India very bad. People are dieing in Corona as well as lack of food. People loosing… https://t.co/iqFMc6G5nw",239397535,janashubhendu,Shubhendu Jana,NEGATIVE,0.9997616410255432
1305383886260592641,@Tra777 @kurt_michaels @brat2381 California? And what has Trump done about Corona? Nothing. His actions have killed… https://t.co/iTNjwdjXWA,949095051551940609,robbielaughs,The Almost Famous Robbie Brooks,NEGATIVE,0.9982457160949707
1305383868514660352,"my dad texted me ""did you get the news about corona at school?"" and now he's not replying to me WTF KINDA NEWS BRO I DIDNT GET SHIT",3300624147,DAENGKOOK,⁷,NEGATIVE,0.9989711046218872
1305383865134055424,"@badguy974 @Toboinetsu @Puertorock77_ @jronald And unless they fuck up (more) royally, you'll see when the game com… https://t.co/JcphoYKrNP",1233130571322339332,ItsDann37703016,ItsDanny,NEGATIVE,0.9863117337226868
1305383846540705797,@jonfavs Not as long as Trump keeps holding corona rallies.,1923840770,Death42042,The420Gamer,NEGATIVE,0.9557343125343323
1305383819349024769,im back from the corona test😼😼,1234823701796970496,cwnsupremacist,em ⚢ #1 txj apologist,NEGATIVE,0.9934037327766418
1305383807340617729,"I was corona virus but you were bunty 
                     ~dohte jao dohte jao 
#FirstTweet #Mondayblues https://t.co/YgIEPIfrSy",1305377723871686659,PrachiK50127222,Prachi Khetawat,NEGATIVE,0.9975029826164246
1305383775422029824,@Sadiya_farouq This ministry has failed Nigerians and needs to be scrapped completely... From the way N-power batch… https://t.co/39yyQP6PpA,1221232759001223168,RealJessey_1,Real Jessey,NEGATIVE,0.9997450709342957
1305383756727943169,"Andhbhakto ko avi v lg rha hoga hindu khatre me h , bhai sirf hindu khatre me ni h poora hindustaan khatre me h..
C… https://t.co/a0ruBcOCYA",1262388969930661890,Grv_Gaurav__,G@ùरव सिंG!-!,NEGATIVE,0.992725133895874
1305383752525254656,@NamoApp @PMOIndia Sharad Pawar camping in Pune to take stock of unabated spread of corona.Complement him.All other… https://t.co/mqX1S9ySCw,2471391655,inderspal,Inder Pal,POSITIVE,0.7285953760147095
1305383751485014026,"@ritviccc No Bruuu rapes don't suit about your narrative

I don't found any reason that one arrest should give impo… https://t.co/MtHETfa8oK",1084889111750574080,Sudarshana1000,KD💿 ⚔️🏹,NEGATIVE,0.9989864230155945
1305383643100127232,"@Jezebel ""Corona? Almost 200 000 dead? Whatever. I'm more important!""",168247397,andreaskihlgren,Andreas Kihlgren,NEGATIVE,0.9764823317527771
1305383627274944512,@DonDavies Are people ready to get real about what big pharma is doing? We're not even talking yet about the true o… https://t.co/zGIquyInNz,275319208,Michael_Hey,Michael,NEGATIVE,0.9977471232414246
1305383626398404608,@knews_cy @CyprusToday Corona what a load of rubbish,1676495899,jaybbennett,james bennnett,NEGATIVE,0.9997640252113342
1305383616877395969,"195 new corona virus cases in #Sundargarh, Odisha
Total Cases in district 5728",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9058029055595398
1305383596631486465,"@daniellevitt22 @DaFeid Lastly, we now have a gold standard in order to compare NPIs in this corona fck up. And luc… https://t.co/wXxaBw1BHz",1248756046325329920,Dr_Schelm,Dr. Flatliner,NEGATIVE,0.8560859560966492
1305383594521759744,"130 new corona virus cases in #Sambalpur, Odisha
Total Cases in district 4117",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.898567259311676
1305383577744338945,The data points out that India is not really fighting corona much anymore.... #StayHomeStaySafe https://t.co/vFRENtsQDr,17713918,entish2,rainbow_warrior (Dee) @🏡 sarcastic Vulcan salute,NEGATIVE,0.9969513416290283
1305383575437545472,some dude on the bus has his school bag written with virus below the corona brand 😭😭😭😭 https://t.co/63CAKQJQrE,3175540633,esteryilin,yl,NEGATIVE,0.9988031387329102
1305383572333834240,"310 new corona virus cases in #Puri, Odisha
Total Cases in district 6597
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9850954413414001
1305383556701618178,@MAKSiddiqui007 A long meeting with shabaz sharif...At last Corona have created....🤣,550832798,MAZHARAIRFRANCE,MAZHAR,POSITIVE,0.925092875957489
